Parcela;Orientacion;Cota;Ecosistema;Fecha;Microestacion;Tratamiento;Cobertura_forestereo;Cuadrat;Subcuadrat;Cobertura_arborea;CoberSueloDesnudo;CoberLitter;CoberHerbVerde_Seco;CoberHerbVerde;CoberHerbSeco;CoberNoHerbVerde_Seco;CoberArbusVerde_Seco;CoberArbusVerde;CoberArbusSeca;CoberArbolVerde_Seco;CoberArbolVerde;CoberArbolSeca;CoberMataVerde_Seco;CoberMataVerde;CoberMataSeca;EspecieArbus;EspecieArbol;EspecieMata;EspecieHerb;Observaciones_campo;Familia;Ciclo_vida_herbacea;LifeForm;Fenofase
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;B;0;50;0;35;35;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;B;0;50;0;5;5;0;0;0;;;0;;;0;;;;;;Cerastium_fontanum_vulgare;;Caryophyllaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;15;15;0;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;5;5;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;5;5;0;0;0;;;0;;;0;;;;;;Cerastium_fontanum_vulgare;;Caryophyllaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;5;5;0;0;0;;;0;;;0;;;;;;Scleranthus_annuus_annuus;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;C;0;10;0;50;50;0;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;D;0;30;0;20;20;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;D;0;30;0;30;30;0;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;D;0;30;0;10;10;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;D;0;30;0;5;5;0;0;0;;;0;;;0;;;;;;Cerastium_fontanum_vulgare;;Caryophyllaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;17;Control;0.050402304;Cam_2;D;0;30;0;5;5;0;0;0;;;0;;;0;;;;;;Scleranthus_annuus_annuus;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;A;70;20;0;50;50;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;A;70;20;0;10;10;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;A;70;20;0;5;5;0;0;0;;;0;;;0;;;;;;Saxifraga_granulata;;Saxifragaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;A;70;20;0;0;;;15;15;15;0;0;;;0;;;Berberis_hispanica;;;;;Berberidaceae;;phanerophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;B;70;30;0;30;30;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;B;70;30;0;30;30;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;B;70;30;0;10;10;0;0;0;;;0;;;0;;;;;;Saxifraga_granulata;;Saxifragaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;C;70;20;0;5;5;0;0;0;;;0;;;0;;;;;;Saxifraga_granulata;;Saxifragaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;C;70;20;0;15;15;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;C;70;20;0;25;25;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;C;70;20;0;35;35;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;D;70;20;0;10;10;0;0;0;;;0;;;0;;;;;;Saxifraga_granulata;;Saxifragaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;D;70;20;0;20;20;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;D;70;20;0;10;10;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_1;D;70;20;0;40;40;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;A;40;30;0;0;;;20;0;;;0;;;20;20;0;;;Helianthemum_nummularium;;;Cistaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;A;40;30;0;10;10;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;A;40;30;0;30;30;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;A;40;30;0;0;;;10;0;;;0;;;10;10;0;;;Cytisus_galianoi;;;Fabaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;B;40;30;0;0;;;25;0;;;0;;;25;25;0;;;Helianthemum_nummularium;;;Cistaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;B;40;30;0;25;25;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;B;40;30;0;5;5;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;B;40;30;0;10;10;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;B;40;30;0;5;5;0;0;0;;;0;;;0;;;;;;Arenaria_serpyllifolia;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;C;40;25;0;0;;;15;0;;;0;;;15;15;0;;;Cytisus_galianoi;;;Fabaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;C;40;25;0;5;5;0;0;0;;;0;;;0;;;;;;Arenaria_serpyllifolia;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;C;40;25;0;0;;;15;0;;;0;;;15;15;0;;;Helianthemum_nummularium;;;Cistaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;C;40;25;0;40;40;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;D;40;30;0;50;50;0;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;D;40;30;0;10;10;0;0;0;;;0;;;0;;;;;;Arenaria_serpyllifolia;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;18;Refugio;0.782481673;Cam_2;D;40;30;0;10;10;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;A;0;40;0;15;15;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;A;0;40;0;30;30;0;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;A;0;40;0;15;15;0;0;0;;;0;;;0;;;;;;Crucianella_angustifolia;;Rubiaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;B;0;20;0;0;;;20;0;;;0;;;20;20;0;;;Helianthemum_nummularium;;;Cistaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;B;0;20;0;40;40;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;B;0;20;0;5;5;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;B;0;20;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;B;0;20;0;5;5;0;0;0;;;0;;;0;;;;;;Crucianella_angustifolia;;Rubiaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;C;0;30;0;15;15;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;C;0;30;0;10;10;0;0;0;;;0;;;0;;;;;;Crucianella_angustifolia;;Rubiaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;C;0;30;0;40;40;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;C;0;30;0;5;5;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;D;0;20;0;60;60;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;D;0;20;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;D;0;20;0;5;5;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_1;D;0;20;0;5;5;0;0;0;;;0;;;0;;;;;;Ranunculus_cf;;Ranunculaceae;NA;NA;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;A;0;60;0;40;40;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;B;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Lysimachia_ephemerum;;Primulaceae;perennifolia;geophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;C;0;40;0;50;50;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;C;0;40;0;5;5;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;C;0;40;0;5;5;0;0;0;;;0;;;0;;;;;;Geranium_molle;;Geraniaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;D;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;anual;hemycriptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;D;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Stellaria_media;;Caryophyllaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;D;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Bromus_sterilis;;Poaceae;anual;therophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;D;0;50;0;0;;;10;0;;;0;;;10;10;0;;;Helianthemum_nummularium;;;Cistaceae;;chamaephyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20250506;19;Control;0.136283987;Cam_2;D;0;50;0;10;10;0;0;0;;;0;;;0;;;;;;Crucianella_angustifolia;;Rubiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;A;75;80;10;5;5;0;0;0;;;0;;;0;;;;;;Lactuca_virosa_livida;;Asteraceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;A;75;80;10;5;5;0;0;0;;;0;;;0;;;;;;Bromus_tectorum;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;B;75;90;10;0;;;0;0;;;0;;;0;;;;;;;;;;;
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;C;75;40;0;10;10;0;0;0;;;0;;;0;;;;;;Smyrnium_perfoliatum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;C;75;40;0;10;10;0;0;0;;;0;;;0;;;;;;Bromus_tectorum;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;C;75;40;0;10;10;0;0;0;;;0;;;0;;;;;;Ranunculus_cf;;Ranunculaceae;NA;NA;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;C;75;40;0;20;20;0;0;0;;;0;;;0;;;;;;Chaerophyllum_hirsutum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;C;75;40;0;10;10;0;0;0;;;0;;;0;;;;;;Rhagadiolus_edulis;;Asteraceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;D;75;30;10;30;30;0;0;0;;;0;;;0;;;;;;Smyrnium_perfoliatum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;D;75;30;10;10;10;0;0;0;;;0;;;0;;;;;;Bromus_tectorum;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_1;D;75;30;10;20;20;0;0;0;;;0;;;0;;;;;;Chaerophyllum_hirsutum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_2;A;90;10;50;40;40;0;0;0;;;0;;;0;;;;;;Smyrnium_perfoliatum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_2;B;90;60;40;0;;;0;0;;;0;;;0;;;;;;;;;;;
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_2;C;90;10;70;20;20;0;0;0;;;0;;;0;;;;;;Smyrnium_perfoliatum;;Apiaceae;perennifolia;hemycriptophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;65;Refugio;0.664800287;H_2;D;90;30;70;0;;;0;0;;;0;;;0;;;;;;;;;;;
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;A;40;5;15;20;20;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;A;40;5;15;40;40;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;A;40;5;15;5;5;0;0;0;;;0;;;0;;;;;;Aegilops_geniculata;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;A;40;5;15;15;15;0;0;0;;;0;;;0;;;;;;Convolvulus_arvensis;;Convolvulaceae;perennifolia;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;B;40;5;20;15;15;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;B;40;5;20;15;15;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;B;40;5;20;15;15;0;0;0;;;0;;;0;;;;;;Aristolochia_paucinervis;;Aristolochiaceae;anual;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;B;40;5;20;15;15;0;0;0;;;0;;;0;;;;;;Convolvulus_arvensis;;Convolvulaceae;perennifolia;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;B;40;5;20;15;15;0;0;0;;;0;;;0;;;;;;Rhagadiolus_edulis;;Asteraceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;C;40;5;15;60;60;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;C;40;5;15;5;5;0;0;0;;;0;;;0;;;;;;Aristolochia_paucinervis;;Aristolochiaceae;anual;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;C;40;5;15;5;5;0;0;0;;;0;;;0;;;;;;Convolvulus_arvensis;;Convolvulaceae;perennifolia;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;C;40;5;15;10;10;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;D;40;10;30;40;40;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_1;D;40;10;30;20;20;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;A;40;10;30;5;5;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;A;40;10;30;30;30;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;A;40;10;30;5;5;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;A;40;10;30;20;20;0;0;0;;;0;;;0;;;;;;Rhagadiolus_edulis;;Asteraceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;B;40;15;20;15;15;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;B;40;15;20;25;25;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;B;40;15;20;5;5;0;0;0;;;0;;;0;;;;;;Convolvulus_arvensis;;Convolvulaceae;perennifolia;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;B;40;15;20;0;;;15;15;15;0;0;;;0;;;Adenocarpus_decorticans;;;;;Fabaceae;;phanerophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;B;40;15;20;5;5;0;0;0;;;0;;;0;;;;;;Geranium_molle;;Geraniaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;C;40;5;25;30;30;0;0;0;;;0;;;0;;;;;;Aristolochia_paucinervis;;Aristolochiaceae;anual;geophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;C;40;5;25;30;30;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;C;40;5;25;10;10;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;D;40;10;25;30;30;0;0;0;;;0;;;0;;;;;;Cynosurus_echinatus;;Poaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;D;40;10;25;5;5;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;D;40;10;25;10;10;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;D;40;10;25;10;10;0;0;0;;;0;;;0;;;;;;Ranunculus_cf;;Ranunculaceae;NA;NA;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;29;Control;0.489934459;H_2;D;40;10;25;10;10;0;0;0;;;0;;;0;;;;;;Geranium_molle;;Geraniaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;31;Control;0.051828675;H_1;A;0;20;0;50;50;0;0;0;;;0;;;0;;;;;;Trifolium_cf;;Fabaceae;NA;NA;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;31;Control;0.051828675;H_1;A;0;20;0;15;15;0;0;0;;;0;;;0;;;;;;Torilis_leptophylla;;Apiaceae;anual;therophyte;Vegetativo
Hortichuela;Norte;1300;Robledal;20250507;31;Control;0.051828675;H_1;A;0;20;0;5;5;0;0;0;;;0;;;0;;;;;;Tragopogon_pratensis;;Asteraceae;anual;therophyte;Vegetativo
