Parcela;Orientacion;Cota;Ecosistema;Fecha;Microestacion;Tratamiento;Cobertura_forestereo;Cuadrat;Subcuadrat;Cobertura_arborea;CoberSueloDesnudo;CoberLitter;CoberHerbVerde_Seco;CoberHerbVerde;CoberHerbSeco;CoberNoHerbVerde_Seco;CoberArbusVerde_Seco;CoberArbusVerde;CoberArbusSeca;CoberArbolVerde_Seco;CoberArbolVerde;CoberArbolSeca;CoberMataVerde_Seco;CoberMataVerde;CoberMataSeca;EspecieArbus;EspecieArbol;EspecieMata;EspecieHerb;Observaciones_campo;Familia;Ciclo_vida_herbacea;LifeForm;Fenofase
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_1;C;0;70;0;0;;;4.285714287;0;;;0;;;4.285714287;4.285714287;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_1;D;0;80;0;0;;;8;0;;;0;;;8;8;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_1;D;0;80;0;0;;;4;0;;;0;;;4;4;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_1;D;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_1;D;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;A;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Sanguisorba_minor_minor;;Rosaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;A;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;B;0;90;0;6;6;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;B;0;90;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;;7.142857145;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;0;;;14.28571429;0;;;0;;;14.28571429;14.28571429;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;7.142857145;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;D;0;70;0;0;;;12;0;;;0;;;12;12;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;D;0;70;0;6;;6;0;0;;;0;;;0;;;;;;Muscari_matritensis;;Hyacinthaceae;perennifolia;geophyte;Muerta
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;D;0;70;0;6;6;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240722;16;Control;0.031152651;C_2;D;0;70;0;0;;;6;0;;;0;;;6;6;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;0;;;7.5;0;;;0;;;7.5;7.5;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;0;;;3.75;0;;;0;;;3.75;;3.75;;;Ruta_montana;;;Rutaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;3.75;3.75;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;3.75;3.75;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;3.75;3.75;;0;0;;;0;;;0;;;;;;Sanguisorba_minor_minor;;Rosaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Trifolium_angustifolium;;Fabaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;B;0;60;0;0;;;13.33333333;0;;;0;;;13.33333333;13.33333333;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;B;0;60;0;0;;;6.666666668;0;;;0;;;6.666666668;6.666666668;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;;6.666666668;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;6.666666668;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;6.666666668;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;4.285714287;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;0;;;8.571428571;0;;;0;;;8.571428571;8.571428571;;;;Thymus_mastichina;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Carlina_corymbosa_hispanica;;Asteraceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Trifolium_angustifolium;;Fabaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;C;0;70;0;0;;;4.285714287;0;;;0;;;4.285714287;4.285714287;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;D;0;80;0;0;;;8;0;;;0;;;8;8;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;D;0;80;0;0;;;4;0;;;0;;;4;4;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;D;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_1;D;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;A;0;80;0;4;4;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Sanguisorba_minor_minor;;Rosaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;B;0;90;0;6;6;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;B;0;90;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;;7.142857145;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;0;;;14.28571429;0;;;0;;;14.28571429;14.28571429;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;7.142857145;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;;7.142857145;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;D;0;70;0;0;;;12;0;;;0;;;12;12;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;D;0;70;0;6;;6;0;0;;;0;;;0;;;;;;Muscari_matritensis;;Hyacinthaceae;perennifolia;geophyte;Muerta
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;D;0;70;0;6;6;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20240916;16;Control;0.031152651;C_2;D;0;70;0;0;;;6;0;;;0;;;6;6;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;0;;;7.5;0;;;0;;;7.5;7.5;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;0;;;3.75;0;;;0;;;3.75;;3.75;;;Ruta_montana;;;Rutaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;3.75;3.75;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Sanguisorba_minor_minor;;Rosaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Trifolium_angustifolium;;Fabaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;A;0;70;0;3.75;;3.75;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;B;0;60;0;0;;;13.33333333;0;;;0;;;13.33333333;13.33333333;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;B;0;60;0;0;;;6.666666668;0;;;0;;;6.666666668;6.666666668;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;;6.666666668;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;6.666666668;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;B;0;60;0;6.666666668;6.666666668;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;4.285714287;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;0;;;8.571428571;0;;;0;;;8.571428571;;8.571428571;;;Thymus_mastichina;;;Lamiaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Carlina_corymbosa_hispanica;;Asteraceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;4.285714287;;4.285714287;0;0;;;0;;;0;;;;;;Trifolium_angustifolium;;Fabaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;C;0;70;0;0;;;4.285714287;0;;;0;;;4.285714287;4.285714287;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;D;0;80;0;0;;;8;0;;;0;;;8;8;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;D;0;80;0;0;;;4;0;;;0;;;4;4;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;D;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_1;D;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;A;0;80;0;0;;;4;0;;;0;;;4;4;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Sanguisorba_minor_minor;;Rosaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;A;0;80;0;4;;4;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;B;0;90;0;6;;6;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;B;0;90;0;0;;;4;0;;;0;;;4;4;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;;7.142857145;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;0;;;14.28571429;0;;;0;;;14.28571429;14.28571429;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;0;;;7.142857145;0;;;0;;;7.142857145;7.142857145;;;;Ruta_montana;;;Rutaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;7.142857145;;0;0;;;0;;;0;;;;;;Thesium_humifusum;;Santalaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;;7.142857145;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemicryptophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;C;0;50;0;7.142857145;;7.142857145;0;0;;;0;;;0;;;;;;Linum_catharticum;;Linaceae;anual;therophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;D;0;70;0;0;;;12;0;;;0;;;12;12;;;;Thymus_zygis_gracilis;;;Lamiaceae;;chamaephyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;D;0;70;0;6;;6;0;0;;;0;;;0;;;;;;Muscari_matritensis;;Hyacinthaceae;perennifolia;geophyte;Muerta
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;D;0;70;0;6;6;;0;0;;;0;;;0;;;;;;Koeleria_vallesiana;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Canar;Sur;1700;Robledal;20241017;16;Control;0.031152651;C_2;D;0;70;0;0;;;6;0;;;0;;;6;6;;;;Teucrium_rontudifolium;;;Lamiaceae;;chamaephyte;Frutificacion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;A;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;A;0;30;0;14;;14;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;A;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;B;0;20;0;32;32;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;B;0;20;0;48;48;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;C;0;50;0;20;20;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;C;0;50;0;30;30;;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;D;0;40;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;D;0;40;0;30;30;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_1;D;0;40;0;20;20;;0;0;;;0;;;0;;;;;;Avenula_bromoides_bromoides;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;A;0;40;0;24;24;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;A;0;40;0;36;36;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;B;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;B;0;30;0;42;42;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;C;0;40;0;20;20;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;C;0;40;0;10;10;;0;0;;;0;;;0;;;;;;Poa_bulbosa;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;C;0;40;0;20;20;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;C;0;40;0;10;10;;0;0;;;0;;;0;;;;;;Pilosella_pseudopilosella;;Asteraceae;perennifolia;hemicryptophyte;Vegetativo
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;D;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240607;17;Control;0.050402304;Cam_2;D;0;30;0;42;42;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Floracion
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;A;0;30;0;42;;42;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Muerta
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;A;0;30;0;28;28;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Frutificacion
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;B;0;20;0;32;32;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Frutificacion
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;B;0;20;0;48;48;;0;0;;;0;;;0;;;;;;Festuca_hystrix;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;C;0;50;0;20;20;;0;0;;;0;;;0;;;;;;Rumex_angiocarpus;;Polygonaceae;perennifolia;hemicryptophyte;Frutificacion
Camarate;Norte;1900;Serbal-Aceral;20240704;17;Control;0.050402304;Cam_1;C;0;50;0;30;30;;0;0;;;0;;;0;;;;;;Dactylis_glomerata_juncinella;;Poaceae;perennifolia;hemicryptophyte;Frutificacion
